transferId,plugin,srcAbstractTokenId,srcValueUsd,duration
T-075af1d4-74cb-4b2f-991d-23d421a8b4a5,across,MOCK02:ethereum:ETH,0.8113749,4
T-bacea050-031f-445f-8ec0-41406dbce400,across,MOCK01:circle:USDC,100.30113,2
T-f51fb72e-e453-4922-bb37-d330d981f12a,across,MOCK02:ethereum:ETH,0.53155714,0
T-75c55d02-8a6b-44d3-9c3c-52afefe6d542,across,MOCK02:ethereum:ETH,1.0118992,4
T-6f163932-1bc0-42d7-9ccc-f0689c2444c2,across,MOCK01:circle:USDC,121.97829,24
T-484a3627-9285-47a4-b743-32d70cce28bf,across,MOCK02:ethereum:ETH,499.76974,16
T-1ccbf46e-24dc-46a4-b592-7e1da6d85079,across,MOCK02:ethereum:ETH,84.19928,16
T-3dd7e4dc-95cc-4503-8ab2-6cb884e23f43,across,MOCK03:tether:USDT,500.5,0
T-5c063c72-6ff1-420e-81c7-94d59372fd53,across,MOCK02:ethereum:ETH,145.88728,0
T-e06d6129-ab5f-478e-9a01-1e1c856e8f09,across,MOCK02:ethereum:ETH,61.98215,2
T-16546630-c8fd-4e78-a7ac-64a756a7d363,across,MOCK02:ethereum:ETH,1.0700592,1
T-244152e3-bdac-4245-9ed6-932ba1be55dd,across,MOCK02:ethereum:ETH,2.7153108,16
T-6ee9c13f-7958-47a8-a9fe-f91985a03fd3,across,MOCK02:ethereum:ETH,1.0968107,34
T-1f826271-26fe-400f-acd8-9ae35781cea6,across,MOCK02:ethereum:ETH,6.22163,20
T-fc202c7d-f689-4944-8db0-d1d85861a3fd,across,MOCK02:ethereum:ETH,1.6815217,16
T-3aab0318-2f86-489f-8f1e-e210a7bbe2af,across,MOCK01:circle:USDC,999.804,16
T-7b24f7e3-1b92-4017-96f2-d57f2fc405ba,across,MOCK01:circle:USDC,10.849075,4
T-0de0799c-60ae-4b7c-9420-fbe07bba979b,across,MOCK02:ethereum:ETH,115.734024,4
T-e39e46af-546b-4d93-a399-4d2404a9e052,across,MOCK02:ethereum:ETH,80.11241,22
T-c698583d-bb88-47d8-9f2a-2c18b43bec22,across,MOCK02:ethereum:ETH,1.9991858,24
T-e116d2c4-f46a-4faa-8fbf-789f1d0efb24,across,MOCK02:ethereum:ETH,67.39638,3
T-6b880f91-7308-4e39-969b-eba9da7001fb,across,MOCK01:circle:USDC,92.266556,4
T-41cf78cf-88d4-41b1-b523-39a664bdf33d,across,MOCK02:ethereum:ETH,822.425,10
T-611aa7f9-695a-4610-bfd5-a03650fc5730,across,MOCK02:ethereum:ETH,3.8841362,2
T-9b6c9301-9d03-42a2-baf4-cc76cd3cdf43,across,MOCK02:ethereum:ETH,786.64264,10
T-791b1a30-1063-4335-984e-23451754fdfe,across,MOCK02:ethereum:ETH,29157.074,34
T-02b09677-6b94-407b-860d-196c4f582a1d,across,MOCK02:ethereum:ETH,3.71625,4
T-17b11796-f6cd-49c1-aaad-7a668ec0b84c,across,MOCK01:circle:USDC,521.7057,0
T-832d6701-222e-49a1-9cff-89159306aa99,across,MOCK03:tether:USDT,32.03142,0
T-9ede20f7-5873-4d87-8c53-256c7da805bd,across,MOCK02:ethereum:ETH,3.89192,2
T-d50936ec-6f92-4112-9065-56c32d90d34a,across,MOCK02:ethereum:ETH,2.289144,0
T-5061f180-2429-4380-80ca-8eea661c64c3,across,MOCK02:ethereum:ETH,77.8026,14
T-319f0556-3c93-4495-8915-bfe11287fa98,across,MOCK02:ethereum:ETH,7.156939,10
T-381643c6-6a11-4d14-8353-2e4d73321af5,across,MOCK02:ethereum:ETH,14.520803,16
T-99f8d17e-4fe2-4853-9eb3-2197abc21244,across,MOCK01:circle:USDC,746.3968,6
T-fb35a18d-5ce1-4ec8-8501-b888cf7b9a02,across,MOCK02:ethereum:ETH,107.62411,1
T-a5d886ab-0074-4609-85f0-859da9f9039d,across,MOCK02:ethereum:ETH,7.6203504,3
T-364bf3e1-b64f-4515-ba42-b8d26eb63eda,across,MOCK02:ethereum:ETH,5.1324625,0
T-7ce81eaf-57b1-49ad-b952-b78f6ad488f7,across,MOCK02:ethereum:ETH,266.50378,8
T-d48306b3-30b3-4f9a-bdfc-f12f23a5b72d,across,MOCK02:ethereum:ETH,3.8037944,8
T-c551f139-4306-4ce0-9420-e5b659bc42be,across,MOCK02:ethereum:ETH,8.419928,22
T-bba85420-7518-4a90-805d-fff453699307,across,MOCK02:ethereum:ETH,1.1636841,2
T-2d18125b-99cc-427b-aa26-d665e6e35d7c,across,MOCK01:circle:USDC,99.9804,2
T-279cea47-eacb-47c5-aad8-96ddb4567b3f,across,MOCK02:ethereum:ETH,7.0268126,4
T-1e01b605-5b56-4f5d-a83e-a8e13e97e39a,across,MOCK02:ethereum:ETH,39.62244,8
T-4b19e96c-55a7-45d0-a0e9-d5a567197503,across,MOCK02:ethereum:ETH,3827.24,16
T-c404d11b-b115-43ea-afdf-41c62260fe4d,across,MOCK02:ethereum:ETH,9.855143,10
T-d1f94c3f-0f88-4280-927c-39270155befd,across,MOCK02:ethereum:ETH,2.0781913,10
T-5dac4ffc-ab9a-4a90-a80f-f99c98f880f9,across,MOCK02:ethereum:ETH,1.5155871,10
T-2619f153-55c3-4271-ba0f-1e6da3b130b5,across,MOCK02:ethereum:ETH,1.1443448,6
T-a2d0822f-403d-4544-ae00-81669517efc8,across,MOCK05:sky:DAI,1.9942731,9
T-a1ef2910-4a24-43d2-89f1-7865b76dbeaf,across,MOCK02:ethereum:ETH,45.78288,0
T-c5a8185b-cb72-4b2d-aed6-108c80c78112,across,MOCK02:ethereum:ETH,3.9945562,10
T-e47b5ae4-e97c-4dda-bcc1-15eed95a9e12,across,MOCK02:ethereum:ETH,1.148172,2
T-f4fb9434-1904-45b9-84bc-dea27389e75b,across,MOCK02:ethereum:ETH,0.99577767,24
T-f5f4fe62-6ff4-4b6e-ae6f-f711477cbe3c,across,MOCK01:circle:USDC,10.463513,4
T-7755a071-6e1b-4b30-b22d-8d8ae411151a,across,MOCK02:ethereum:ETH,14.1148615,2
T-63db45db-f9e9-4685-b040-073d6571f0c6,across,MOCK01:circle:USDC,1364.3228,11
T-06177fc6-56a5-40cf-b9fe-a3775a47a5bc,across,MOCK03:tether:USDT,78.34438,10
T-3d467360-d954-4022-acb5-438db4022057,across,MOCK02:ethereum:ETH,1.2726579,10
T-2e96f3f6-0f2a-47ef-a56c-cec6238b151d,across,MOCK02:ethereum:ETH,3.8880281,34
T-08a8314e-b1c9-4a0e-8775-a11b5bc5effa,across,MOCK02:ethereum:ETH,114.36982,1
T-24d19375-fe5e-47e3-9b38-fb43a9f64b2a,across,MOCK03:tether:USDT,15015,308
T-66786dca-b81c-4740-8449-6c5020c6c3f5,across,MOCK01:circle:USDC,23.884409,0
T-4acfb9b5-4d83-4d95-bcfa-379d57cf70bf,across,MOCK01:circle:USDC,7347.8486,16
T-bafbd731-8da0-4b22-8274-d57310059790,across,MOCK01:circle:USDC,204.73654,0
T-c2c3b20f-b215-4851-9dc8-8ce41763cff1,across,MOCK02:ethereum:ETH,11.361735,4
T-ed1b09ef-5807-4967-acdb-af83fb732e27,across,MOCK02:ethereum:ETH,25.532377,22
T-c6912fb6-2d03-4faf-b5f0-cc88e87c26b5,across,MOCK02:ethereum:ETH,52.43319,18
T-d9fd38c8-e4c0-4965-9d9f-654cb8901b92,across,MOCK01:circle:USDC,85.05794,4
T-b0e671de-d03a-4854-96d6-65adb9726c70,across,MOCK02:ethereum:ETH,40.92806,4
T-15532440-e797-4232-b9ab-35a5e0ce0a39,across,MOCK02:ethereum:ETH,6.5087996,10
T-aeac8502-e419-4794-a583-084ce64ac12d,across,MOCK02:ethereum:ETH,276.0746,14
T-269ef5e7-01de-4f2f-9dc6-235ca5267566,across,MOCK16:usdt0:USDT0,0,12
T-6d3603f8-d204-4d2f-a012-08afa64eb9e0,across,MOCK02:ethereum:ETH,0.70318174,3
T-4f5e5abd-6be4-48c3-8557-ddc622237179,across,MOCK02:ethereum:ETH,1.91362,10
T-272a199b-6a05-4d5a-bde4-5371d7613bad,across,MOCK02:ethereum:ETH,19.1362,0
T-ca65ab91-2b34-4a19-ba14-0630ae873992,across,MOCK02:ethereum:ETH,179.69289,10
T-aedd3378-143a-45c3-9ae4-3e76ad247f19,across,MOCK02:ethereum:ETH,1.1559002,3
T-c98601d9-8735-4ea9-8912-e0994b7a00cd,across,MOCK03:tether:USDT,100.16938,22
T-497d4251-9af3-405a-92b6-cdf5766d690f,across,MOCK02:ethereum:ETH,19.288355,12
T-40c10c3a-1e9e-4e4c-bf94-48132f289ea9,across,MOCK01:circle:USDC,499.902,2
T-7a322010-4c4c-482d-a4e4-b470c88dafd1,across,MOCK02:ethereum:ETH,87.25342,8
T-a2304cbe-d01a-4fb2-8cb6-c9b28a2674ec,across,MOCK02:ethereum:ETH,509.68173,6
T-b891f934-bb54-4ba4-a820-de34fe41ae34,across,MOCK02:ethereum:ETH,20.98382,0
T-a638ecfb-e106-467f-8bef-f6d37449974e,across,MOCK02:ethereum:ETH,13.578909,2
T-05b950fa-16b0-4a5b-b094-838c7c2d8333,across,MOCK03:tether:USDT,21.291195,10
T-c7b88489-b84e-43ca-8c78-c49a75dee030,across,MOCK02:ethereum:ETH,0.7386573,1
T-3b21fb40-a6ee-433f-9a8d-441c10f8f826,across,MOCK02:ethereum:ETH,4207.069,28
T-13a3f937-aa31-4f33-83c7-57d00ca53009,across,MOCK02:ethereum:ETH,80.38352,2
T-319dc1d1-c17e-4e1d-9f16-a9ca814fab6a,across,MOCK02:ethereum:ETH,561.504,2
T-13cbc222-8154-4695-8467-270e2095eb8c,across,MOCK02:ethereum:ETH,1.0069638,2
T-66df0640-63b4-4448-80d5-fc1a89b5bf9c,across,MOCK01:circle:USDC,99.10547,11
T-4d6e522b-66f9-4fae-a49a-e1e6d6fa1a3a,across,MOCK02:ethereum:ETH,10.077126,6
T-e7247af7-15b2-4c0b-9fbf-b40f5f03f9af,across,MOCK01:circle:USDC,547.90796,5
T-a117ff95-b6e2-4316-b4ad-b00b998f2c7d,across,MOCK01:circle:USDC,100.082184,0
T-156010ce-3318-4400-95c7-2a680f5ff736,across,MOCK02:ethereum:ETH,1.556052,16
T-9798570a-35af-4154-b18d-3d6eb225e298,across,MOCK01:circle:USDC,5.0220237,0
T-2123fe0d-e4aa-4195-bbf4-591609420065,across,MOCK02:ethereum:ETH,9.753152,0
T-a9527015-3dde-4a9d-8269-80186fcfd2a8,across,MOCK01:circle:USDC,4.9864974,3
T-f58ab17c-753f-4244-9219-b43ffc36dab7,across,MOCK01:circle:USDC,100.48211,0
T-af27bc33-a613-4b49-9bf7-085f3b099071,across,MOCK01:circle:USDC,1.9960887,1
T-bbf24328-c954-4b54-beee-7ca204866287,across,MOCK02:ethereum:ETH,3.4222703,1
T-6e20b2ac-19b9-4d22-bf4e-d567f98cd28f,across,MOCK02:ethereum:ETH,3.82164,4
T-a5fc6756-b51a-4c3e-9d14-c24099cfebb3,across,MOCK03:tether:USDT,7.079498,2
T-a20052cb-fe1f-4770-a293-8f2243232688,across,MOCK02:ethereum:ETH,60.171722,2
T-ef4d88b7-4681-403f-ad17-29686c07595f,across,MOCK02:ethereum:ETH,105.85002,4
T-241fabe2-4cb7-4de2-9043-ed17619d5181,across,MOCK01:circle:USDC,5.0417066,4
T-0f18fe52-49ce-4fcd-a7f6-3214d70d711d,across,MOCK03:tether:USDT,76.40568,8
T-671bf2c5-39f7-4cb9-ab5d-711023cecc83,across,MOCK02:ethereum:ETH,4.1741095,2
T-a5868530-dc90-465e-a13b-ddee64c2cbfa,across,MOCK02:ethereum:ETH,3.792795,3
T-3c424294-aab5-427b-a218-f9a178017078,across,MOCK03:tether:USDT,6.08874,14
T-2e69e237-f50f-405d-9153-f7782726fd6a,across,MOCK02:ethereum:ETH,11.48172,14
T-b0cce0b4-9cae-494a-8d18-761f8cc42150,across,MOCK02:ethereum:ETH,138.41595,16
T-5dad2c43-dc41-462a-b3b5-3a470f5236fb,across,MOCK02:ethereum:ETH,3.8568928,8
T-02ef19de-2e0f-497e-9475-6335d8be2ae3,across,MOCK02:ethereum:ETH,3.012346,8
T-3b0eae8a-321a-449a-9b8f-c26f467cd9b3,across,MOCK01:circle:USDC,4.9552536,2
T-c7744a16-9efe-4b78-ae01-991853fcb344,across,MOCK02:ethereum:ETH,4.1604624,7
T-63d076b7-60ca-4aee-8ca9-bb9daca7a89d,across,MOCK02:ethereum:ETH,1.5489842,9
T-9ba6db97-0628-4c1d-8671-5ede905f0a3f,across,MOCK02:ethereum:ETH,389.192,14
T-5b44541f-b220-49f0-823e-77c5f92fbb18,across,MOCK02:ethereum:ETH,9.5381,4
T-653d3a13-56b5-4fc3-ad35-356471af24da,across,MOCK02:ethereum:ETH,6.4668317,2
T-465bf154-1134-476d-8405-5d39386c4cf1,across,MOCK02:ethereum:ETH,26.75148,10
T-6c7ff5bf-5542-4c23-bea6-79ecb21d6533,across,MOCK01:circle:USDC,6.206692,2
T-ddec71d9-4cdf-4f98-9fa8-e38f7f75a212,across,MOCK01:circle:USDC,3015.6829,1
T-03b49aab-2d49-4ba8-93a3-39c4cbcb50e8,across,MOCK02:ethereum:ETH,49.816574,4
T-d0e75c66-ca0c-451b-b6d6-802ffa5c4e36,across,MOCK02:ethereum:ETH,3.700941,0
T-4791ba19-4cd0-4f62-9e91-b3cf67705ff7,across,MOCK02:ethereum:ETH,191.362,10
T-c740b01b-516f-47a6-ac5f-d5eddbf98720,across,MOCK02:ethereum:ETH,336.79712,14
T-b5956bbf-fd9d-448b-8fff-b421e9eb0e3c,across,MOCK01:circle:USDC,1099.9542,3
T-41c45f49-1180-4b18-91e7-3651f4b55ab9,across,MOCK01:circle:USDC,396.42227,2
T-974253b0-f630-4686-8551-688d29d656be,across,MOCK01:circle:USDC,90.11929,0
T-0481dcc4-7499-42ef-bf12-a7425707dc88,across,MOCK01:circle:USDC,7.688727,2
T-d3af280d-0fc0-4f88-a41b-013baca60b53,across,MOCK02:ethereum:ETH,195.25374,8
T-77957604-749c-4051-ae71-17046ade8b5c,across,MOCK02:ethereum:ETH,3.444516,2
T-f5f4f9a0-3725-41e6-a4b0-b9977a4f37c1,across,MOCK02:ethereum:ETH,4.072183,2
T-dc7d8c54-0606-4098-b12f-beda7a90900b,across,MOCK02:ethereum:ETH,4.435771,8
T-5f6e95a9-ff57-4f19-91f2-d4e982d6bf85,across,MOCK02:ethereum:ETH,1580.3647,3
T-7009cddf-a6e0-40fd-997a-4bf51c379a31,across,MOCK02:ethereum:ETH,10.037262,2
T-d36e7e25-0f69-4c8e-8a11-5033929b47d9,across,MOCK02:ethereum:ETH,106.81146,2
T-9ec7d9ff-0fe9-4640-98ef-d98927865933,across,MOCK01:circle:USDC,97.197136,6
T-a33eb3c4-bfed-4beb-b01f-d5b801dfb185,across,MOCK02:ethereum:ETH,2.5246944,2
T-c851a5a5-4a6e-4b24-bab5-1a417a527ef7,across,MOCK02:ethereum:ETH,9.98527,10
T-04bdec51-85e6-48f4-b66a-5c801e0174cd,across,MOCK01:circle:USDC,508.04773,0
T-82703bb2-3636-4e8f-bf2c-8d4bf6018d65,across,MOCK02:ethereum:ETH,22.41746,2
T-f6c35558-2e04-4f11-9ab9-8a5dd1e1effa,across,MOCK02:ethereum:ETH,9.110684,0
T-55b00851-b4de-4097-8ba7-c7eaf4203e8e,across,MOCK01:circle:USDC,10.997844,1
T-d50d24eb-01e8-4df5-a623-809074be9aae,across,MOCK01:circle:USDC,100.98041,4
T-35bd66d8-10d2-40af-a5b6-c00aca2f4b41,across,MOCK02:ethereum:ETH,2.155132,4
T-00534176-0a47-4f54-908a-618d6b000679,across,MOCK02:ethereum:ETH,0.9919624,2
T-118a70fa-0c5d-4e92-849b-1e7a4d984f71,across,MOCK02:ethereum:ETH,9.973038,0
T-32bc5943-f626-464e-8bd6-afe554aacc8f,across,MOCK01:circle:USDC,40.006157,2
T-f09b9236-544b-4ce1-8736-161ae627310f,across,MOCK01:circle:USDC,1590.96,16
T-d6d0195b-cbb7-44b2-84a6-9ce7823d3655,across,MOCK02:ethereum:ETH,7.58559,10
T-c354665c-ab0e-4e7b-b260-a9c390b405b9,across,MOCK02:ethereum:ETH,79.14349,2
T-4ccca022-d52d-45b2-b699-bdc624e612c3,across,MOCK02:ethereum:ETH,28.945415,14
T-b8d37a67-f3fa-4b57-a157-8ba623efd6ac,across,MOCK01:circle:USDC,65.23148,0
T-9ef9faad-bd5c-40e3-a721-ec32079415bd,across,MOCK02:ethereum:ETH,190.19035,8
T-27be79c9-2ac8-4a34-9291-61e8bb6e8d1d,across,MOCK02:ethereum:ETH,19.279484,4
T-7d663dfb-1a7a-41dc-b3cc-bc8f1a4a1100,across,MOCK01:circle:USDC,4.5294595,2
T-ccea2d66-04f1-4131-9953-05f5ea473bfc,across,MOCK02:ethereum:ETH,16.985983,18
T-8e5a236b-623b-4e95-baef-4a3cdd9ec01c,across,MOCK02:ethereum:ETH,128.86952,2
T-f92144b3-7e8c-43a2-b7a6-7840e1227f59,across,MOCK01:circle:USDC,20.49084,1
T-6b5b982d-4090-4833-a9c1-aafa893878f9,across,MOCK01:circle:USDC,155.75026,16
T-7c40a030-b811-46a4-b215-7c0f8dadc70b,across,MOCK01:circle:USDC,9.99832,0
T-9d1e124d-ab6f-46c3-a283-a72e6ab62e16,across,MOCK02:ethereum:ETH,34.662273,10
T-d5faeee9-b1df-40a9-b686-0070758e66b9,across,MOCK02:ethereum:ETH,0.837672,4
T-b5e2ac57-efc0-4f33-bb8d-b6857eee7dcb,across,MOCK01:circle:USDC,72.41213,2
T-2e6d73fe-a63a-450f-ad48-e1f75dbf81be,across,MOCK02:ethereum:ETH,0.6652122,0
T-331eff33-af4b-4823-8649-cd4a270e32b9,across,MOCK02:ethereum:ETH,38.253265,2
T-696641b5-054a-4f00-a8e7-975ade752d22,across,MOCK02:ethereum:ETH,60.58521,3
T-7b9cf27d-bc10-45c3-a20d-7feadaa7a7fd,across,MOCK02:ethereum:ETH,9.83218,2
T-73c985fe-f7bb-4530-84dc-adecca1615bb,across,MOCK03:tether:USDT,162.7242,8
T-e068abc7-2a0d-4201-bc7f-5f4a327eaedc,across,MOCK01:circle:USDC,454.91003,0
T-e0c671dd-fd5e-4702-8bae-415504a2d658,across,MOCK03:tether:USDT,3.54,9
T-d8a5da06-2b61-4d7b-8259-db65d1cb163c,across,MOCK02:ethereum:ETH,1.2513987,0
T-7b568cf4-a908-4315-88c7-bd2a973a7db8,across,MOCK01:circle:USDC,2.6633449,2
T-7177caa7-1015-4913-bc77-ef6f304ed6aa,across,MOCK01:circle:USDC,10.227844,0
T-103a7279-b687-4c34-9100-0c11ad2bf933,across,MOCK02:ethereum:ETH,1649.1921,25
T-dc15db27-9681-495d-8fcf-6d7f4057e6e3,across,MOCK02:ethereum:ETH,0.9261921,0
T-84d6b0bd-dda2-4def-a1bf-e4a4326c84d0,across,MOCK01:circle:USDC,170.90096,0
T-d9954d60-6a63-4f0b-87c0-7b535cc64e1c,across,MOCK02:ethereum:ETH,4.5919657,2
T-40a89064-fd5a-47f1-84d6-0926997a74e4,across,MOCK01:circle:USDC,9336.275,1
T-2c06da19-a18e-44a7-ae60-e10f7cbe96d9,across,MOCK02:ethereum:ETH,0.5951942,10
T-c75ce355-11ca-47b7-a611-0734c6787fe7,across,MOCK02:ethereum:ETH,60.256065,2
T-ac8d83f8-6ebf-46cb-b661-bc826f0b27c3,across,MOCK02:ethereum:ETH,118.01488,16
T-88038d43-b22e-484c-bcd8-9089034424c7,across,MOCK02:ethereum:ETH,189.68567,0
T-1a18157a-1734-4242-86c7-12f09c776d62,across,MOCK02:ethereum:ETH,55.912838,2
T-cd5598c2-3715-4024-88fb-ea4eeb0cd283,across,MOCK02:ethereum:ETH,38.2724,16
T-f57869a0-ae57-4be8-b464-e57bc5edc498,across,MOCK02:ethereum:ETH,49.6393,16
T-10b3a9a6-4404-49a2-b629-de13d4e13032,across,MOCK01:circle:USDC,19.02357,2
T-7e6b829f-5807-4a74-93df-29860cb818fc,across,MOCK02:ethereum:ETH,1.9256144,6
T-b03aa184-0163-464d-b68b-8b8d4271b998,across,MOCK02:ethereum:ETH,2131.7913,2
T-fcd24739-7c0b-4886-ae50-566129b182b1,across,MOCK02:ethereum:ETH,455.562,10
T-b3ed68a9-c460-4c16-a1b9-45de721aff7d,across,MOCK02:ethereum:ETH,5.6694465,10
T-07251098-c362-4f62-a87f-e2cdc4747940,across,MOCK02:ethereum:ETH,7.0620093,2
T-c16d1536-b47f-4213-9524-1738e296793b,across,MOCK02:ethereum:ETH,0.9261921,0
T-dd43af31-ed96-4aba-991c-7d0adcb7361e,across,MOCK01:circle:USDC,6.1629047,0
T-4250e1fd-d84d-420b-bbcb-66039ade5d6d,across,MOCK02:ethereum:ETH,0.987051,4
T-08138dc3-0067-4f60-a7fc-09195de2a25e,across,MOCK02:ethereum:ETH,13.093611,2
T-fb91d9c8-46f6-4e63-ba50-d00c69cc0510,across,MOCK02:ethereum:ETH,0.5877075,2
T-5e399df8-7235-4cf5-9e06-00df0741990b,across,MOCK02:ethereum:ETH,0.9261921,0
T-fc7eaebc-73fe-46ba-848d-93d7001ba29b,across,MOCK02:ethereum:ETH,19.0762,2
T-a4202e98-bff8-4494-a387-8d45fc059ec9,across,MOCK02:ethereum:ETH,45.535465,4
T-0e7e6dbd-0c96-4d59-9fde-b70332a49dc5,across,MOCK01:circle:USDC,2000.2076,2
T-6793bd70-7eab-4295-92c1-76ada84c8d22,across,MOCK02:ethereum:ETH,7.271756,10
T-a1d95f79-5ab3-4246-94c0-278cc8ef6315,across,MOCK02:ethereum:ETH,5.8901224,2
T-cb7bafb2-490f-483f-bcec-0ed87db0b698,across,MOCK01:circle:USDC,9.973045,2
T-b683a430-de89-41db-bdb7-00f67943ddec,across,MOCK02:ethereum:ETH,382.724,8
T-252cfa3f-4499-454b-bde1-23697dd16eb2,across,MOCK02:ethereum:ETH,4.975412,8
T-640a723d-ad33-40cd-a905-8ef2a20539ce,across,MOCK02:ethereum:ETH,55.912838,2
T-2b058839-ffc2-47ee-b9dc-a67fce6ea726,across,MOCK02:ethereum:ETH,2131.3945,2
T-455afd3f-abb6-4763-a6f0-30b704d3b476,across,MOCK02:ethereum:ETH,11.309919,0
T-e3713a42-7ddc-4428-a129-4ba91d6f6b2b,across,MOCK02:ethereum:ETH,1.116981,8
T-80b6593b-8852-4bf3-9d85-591667dbe3ce,across,MOCK02:ethereum:ETH,1.7706093,1
T-7be6b7c8-6e9c-460d-971c-b5055712af2c,across,MOCK02:ethereum:ETH,1.0069638,1
T-ee9529a5-bdff-4f01-865a-4f21ef28167b,across,MOCK02:ethereum:ETH,18.552092,4
T-1cdac4bf-35a2-40fd-80ea-e5204610f243,across,MOCK02:ethereum:ETH,1.0069638,3
T-8b234a28-f0ff-4df9-9f1a-9c481d64bd9b,across,MOCK02:ethereum:ETH,78.88922,3
T-c73858a7-2d24-4e9d-bb71-34e531a46e33,across,MOCK02:ethereum:ETH,1.0469265,1
T-6dbdad7c-ac19-4b11-8d94-2c9b9cba21f8,across,MOCK02:ethereum:ETH,37.698315,2
T-8035045c-1020-42e9-9fa9-e4d97106a1cd,across,MOCK01:circle:USDC,318.13916,1
T-9876c1be-06f4-4700-96c1-218e9d077e52,across,MOCK02:ethereum:ETH,29.580738,6
T-af641189-746a-4189-af77-e6ac78f6ab32,across,MOCK02:ethereum:ETH,3.8037944,2
T-5a81438d-b1d7-4578-9d6f-268d6cfc36cc,across,MOCK03:tether:USDT,91,0
T-0cb464e5-6c0c-4efe-9848-34cce131f551,across,MOCK02:ethereum:ETH,1.0469265,3
T-d6f3b6c5-f87f-4260-8c15-3c4260e6ea41,across,MOCK02:ethereum:ETH,6535.4185,28
T-5943df1b-b930-40a1-87f9-bfc84f2385be,across,MOCK01:circle:USDC,10.000414,62
T-5041f290-514d-49a4-af23-05ec2a1335b9,across,MOCK03:tether:USDT,192.95988,2
T-02e78147-66c2-4d38-aec9-beb4b44cb20e,across,MOCK01:circle:USDC,499.9015,1
T-27d3a3e2-0db3-44d9-882b-92a270e15094,across,MOCK01:circle:USDC,51.78167,6
T-d9352eb9-a64b-4b7d-a8a5-5d093800ac16,across,MOCK02:ethereum:ETH,1958.9388,2
T-2800eb6a-cb16-471d-ba86-050d62c71fd5,across,MOCK02:ethereum:ETH,1.1826172,1
T-bd1e9e38-f2f5-4d1d-aac3-70d658d1b12c,across,MOCK01:circle:USDC,227.17776,2
T-af7d4522-63e8-4ce7-a920-c1fd2d2ef959,across,MOCK01:circle:USDC,110.68734,7
T-78cdba75-0a44-4b45-a61a-702342a0f5c1,across,MOCK02:ethereum:ETH,39.17563,1
T-0de841b6-90a8-4e76-bbd0-36e33f3c1f9b,across,MOCK02:ethereum:ETH,174.65517,3
T-3bd04682-e700-4f8c-b251-d56dcc216e0c,across,MOCK02:ethereum:ETH,2.3262978,7
T-56c5558d-b309-4f7a-8a6a-ebfc850169cb,across,MOCK01:circle:USDC,19.99598,2
T-94fb0137-1b41-421f-8d6a-cd73fb11eab3,across,MOCK02:ethereum:ETH,7.615219,2
T-6adfdd74-393a-4c90-9afd-b314f7cbe02f,across,MOCK02:ethereum:ETH,48.146942,4
T-f31bd042-18b6-4625-a731-62ac859d760b,across,MOCK02:ethereum:ETH,1.0469265,1
T-959a4094-f981-4861-984a-872d061d9cfa,across,MOCK01:circle:USDC,2812.9045,0
T-ca893cc1-db01-434e-916a-dc10e346e7e9,across,MOCK02:ethereum:ETH,115.37215,12
T-7b27c346-c007-4960-93a9-8c27f1776ed2,across,MOCK02:ethereum:ETH,1.0469265,2
T-65fd9bcd-b6f3-45ae-b2e7-3fa840c61dbc,across,MOCK02:ethereum:ETH,18.626001,2
T-27f26052-9c15-4efa-8162-ae6c2623515a,across,MOCK02:ethereum:ETH,1.0469265,2
T-15b3f0a1-0cd9-45c2-8578-3ca737742425,across,MOCK02:ethereum:ETH,196.38333,22
T-482f1a9e-8f02-465b-adb2-347df13b1ee0,across,MOCK02:ethereum:ETH,13.510158,18
T-1ccce4e7-7229-4ce3-9fc8-be8cc4c2d3ce,across,MOCK02:ethereum:ETH,30.782492,8
T-53d99cf3-7f9b-4b47-9371-7d2237cbcfbf,across,MOCK02:ethereum:ETH,0.5051957,2
T-861a59c9-f218-40d8-9ac3-f00c1cc614b7,across,MOCK02:ethereum:ETH,6.1853065,10
T-2bc74702-73a2-4807-8bbc-ab3103a6c74d,across,MOCK02:ethereum:ETH,5400.642,4
T-0e099854-85e4-4ce1-a8c3-d562ef1c4397,across,MOCK01:circle:USDC,1090.4576,15
T-0f23c00f-d4d1-43ac-a6f3-389bd7677048,across,MOCK02:ethereum:ETH,345.25223,3
T-d179cc4c-01d3-485d-9d88-f2d1bd77dcd9,across,MOCK01:circle:USDC,104.46952,7
T-1b47fd17-4456-43e6-96ba-0b5cac5d9c64,across,MOCK01:circle:USDC,6.865151,4
T-1ef0b248-b64d-417e-9589-633eb1f75f17,across,MOCK01:circle:USDC,93.90572,6
T-a60a0fe2-7863-41a9-9a66-3e3843e319e7,across,MOCK02:ethereum:ETH,69.78207,6
T-61920490-af36-483a-8f37-abd751e1b6d2,across,MOCK02:ethereum:ETH,157.23906,2
T-6a49a4e4-350c-417a-b24d-661fac082cbf,across,MOCK02:ethereum:ETH,45.64553,15
T-50a234c6-c5d9-451d-a63d-8e4c0768494d,across,MOCK02:ethereum:ETH,345.96216,18
T-c1956229-28ad-432c-8544-b38799639e07,across,MOCK02:ethereum:ETH,4.547766,4
T-a1650b64-fe5c-422a-992f-a0117676559e,across,MOCK01:circle:USDC,80.16559,2
T-f5e9832c-69ad-4e72-8dc7-fce4ba8132fe,across,MOCK01:circle:USDC,1399.7256,1
